,Especie,Ticker,Spot,Moneyness,CallPut,Strike,TTM,impliedVolatility,Last,Bid,Ask,Avg,Tasa,Precio_BS,Precio_BIN
1647,FB220121P00175000,FB,249.32999999999998,1.424742857142857,P,175.0,533,0.41152016708374023,13.8,13.6,14.35,13.975,0.005794496721311476,13.823738662463008,13.821633889531306
765,FB220121C00180000,FB,249.32999999999998,1.3851666666666667,C,180.0,533,0.4306087213134766,84.85,84.8,86.7,85.75,0.005794496721311476,87.79986418611698,87.83445513862513
1648,FB220121P00180000,FB,249.32999999999998,1.3851666666666667,P,180.0,533,0.40697309341430665,14.7,14.95,15.65,15.3,0.005794496721311476,15.081830771904833,15.14325284678256
766,FB220121C00185000,FB,249.32999999999998,1.3477297297297297,C,185.0,533,0.42365078308105464,85.11,81.3,82.95,82.125,0.005794496721311476,84.05041109122374,84.03755205861576
1649,FB220121P00185000,FB,249.32999999999998,1.3477297297297297,P,185.0,533,0.4039976593017578,16.05,16.4,17.15,16.775,0.005794496721311476,16.53496819555911,16.60129194289652
767,FB220121C00190000,FB,249.32999999999998,1.3122631578947368,C,190.0,533,0.42011077941894537,80.4,77.9,79.55,78.725,0.005794496721311476,80.64646023923495,80.65825713301476
1650,FB220121P00190000,FB,249.32999999999998,1.3122631578947368,P,190.0,533,0.4007017938232422,18.35,17.95,18.7,18.325,0.005794496721311476,18.039280215228338,18.051611388656614
768,FB220121C00195000,FB,249.32999999999998,1.2786153846153845,C,195.0,533,0.4184628466796875,76.73,74.6,76.4,75.5,0.005794496721311476,77.48638002766536,77.52739946551743
1651,FB220121P00195000,FB,249.32999999999998,1.2786153846153845,P,195.0,533,0.39761954925537113,17.89,19.55,20.35,19.950000000000003,0.005794496721311476,19.639664678377294,19.728727152404254
769,FB220121C00200000,FB,249.32999999999998,1.2466499999999998,C,200.0,533,0.4132749102783203,73.55,71.35,73.0,72.175,0.005794496721311476,74.08083771893845,74.06918043929477
1652,FB220121P00200000,FB,249.32999999999998,1.2466499999999998,P,200.0,533,0.3952697192382813,20.54,21.25,22.15,21.7,0.005794496721311476,21.387141829374727,21.466787945676824
770,FB220121C00205000,FB,249.32999999999998,1.2162439024390244,C,205.0,533,0.40845318115234375,69.77,68.2,69.7,68.95,0.005794496721311476,70.77406185193654,70.78414935690839
1653,FB220121P00205000,FB,249.32999999999998,1.2162439024390244,P,205.0,533,0.39256894058227537,23.66,23.05,24.0,23.525,0.005794496721311476,23.185243471728334,23.23220447070175
771,FB220121C00210000,FB,249.32999999999998,1.1872857142857143,C,210.0,533,0.404928436126709,66.2,65.15,66.6,65.875,0.005794496721311476,67.66305393535242,67.71041092442499
1654,FB220121P00210000,FB,249.32999999999998,1.1872857142857143,P,210.0,533,0.3885406605529785,22.66,24.95,25.8,25.375,0.005794496721311476,24.933728878905484,25.05031541999119
772,FB220121C00215000,FB,249.32999999999998,1.159674418604651,C,215.0,533,0.40259386474609377,62.7,62.15,63.7,62.925,0.005794496721311476,64.74877935343201,64.74770803746262
1655,FB220121P00215000,FB,249.32999999999998,1.159674418604651,P,215.0,533,0.3866638482666015,27.24,26.95,27.9,27.424999999999997,0.005794496721311476,26.976652214337378,27.07779700550595
773,FB220121C00220000,FB,249.32999999999998,1.1333181818181817,C,220.0,533,0.3994963615417481,60.35,59.3,60.8,60.05,0.005794496721311476,61.83570616910937,61.84006041235776
1656,FB220121P00220000,FB,249.32999999999998,1.1333181818181817,P,220.0,533,0.38396306961059573,27.83,29.0,30.0,29.5,0.005794496721311476,29.020171448414914,29.09509406356702
774,FB220121C00225000,FB,249.32999999999998,1.1081333333333332,C,225.0,533,0.39659722061157227,58.57,56.5,58.0,57.25,0.005794496721311476,59.02118423587589,59.072757479725965
1657,FB220121P00225000,FB,249.32999999999998,1.1081333333333332,P,225.0,533,0.3809571182250976,31.85,31.2,32.15,31.674999999999997,0.005794496721311476,31.1132065411078,31.260371343841406
775,FB220121C00230000,FB,249.32999999999998,1.0840434782608694,C,230.0,533,0.3947814428710938,55.9,53.85,55.4,54.625,0.005794496721311476,56.4036800860419,56.41602046477603
1658,FB220121P00230000,FB,249.32999999999998,1.0840434782608694,P,230.0,533,0.378561512298584,34.16,33.45,34.45,33.95,0.005794496721311476,33.354068916275935,33.48694339156713
776,FB220121C00235000,FB,249.32999999999998,1.0609787234042551,C,235.0,533,0.3913482496643066,53.8,51.25,52.7,51.975,0.005794496721311476,53.68753941300024,53.67634918054366
1659,FB220121P00235000,FB,249.32999999999998,1.0609787234042551,P,235.0,533,0.37674573455810545,36.9,35.8,36.9,36.349999999999994,0.005794496721311476,35.743174573519525,35.84478025772084
777,FB220121C00240000,FB,249.32999999999998,1.038875,C,240.0,533,0.3885559191894531,49.21,48.75,50.15,49.45,0.005794496721311476,51.11961728473058,51.17139326337613
1660,FB220121P00240000,FB,249.32999999999998,1.038875,P,240.0,533,0.3741822836303711,39.35,38.25,39.35,38.8,0.005794496721311476,38.1321128408059,38.31327100257108
778,FB220121C00250000,FB,249.32999999999998,0.99732,C,250.0,533,0.3830933273315429,44.15,44.0,45.3,44.65,0.005794496721311476,46.22987154978864,46.190575903369755
1661,FB220121P00250000,FB,249.32999999999998,0.99732,P,250.0,533,0.36865865722656255,44.65,43.4,44.45,43.925,0.005794496721311476,43.10756338813684,43.233037885160144
779,FB220121C00260000,FB,249.32999999999998,0.9589615384615384,C,260.0,533,0.3788209091186523,41.3,39.6,40.9,40.25,0.005794496721311476,41.78774549187325,41.83312336465121
1662,FB220121P00260000,FB,249.32999999999998,0.9589615384615384,P,260.0,533,0.3658815853881836,46.0,48.9,50.2,49.55,0.005794496721311476,48.72928137682037,48.95741208432023
780,FB220121C00270000,FB,249.32999999999998,0.9234444444444444,C,270.0,533,0.37616590637207037,37.15,35.6,37.0,36.3,0.005794496721311476,37.84348784230977,37.8671268456812
1663,FB220121P00270000,FB,249.32999999999998,0.9234444444444444,P,270.0,533,0.36167020172119135,55.07,54.75,56.1,55.425,0.005794496721311476,54.499627954181165,54.75599332097483
781,FB220121C00280000,FB,249.32999999999998,0.8904642857142857,C,280.0,533,0.37103900451660154,33.65,31.9,33.1,32.5,0.005794496721311476,33.89778936842389,33.903182305316044
1664,FB220121P00280000,FB,249.32999999999998,0.8904642857142857,P,280.0,533,0.3578097666931152,58.8,60.95,62.35,61.650000000000006,0.005794496721311476,60.618884667404885,60.86391417555652
782,FB220121C00290000,FB,249.32999999999998,0.8597586206896551,C,290.0,533,0.36771262176513675,28.92,28.5,29.7,29.1,0.005794496721311476,30.45190455170588,30.499324335620532
1665,FB220121P00290000,FB,249.32999999999998,0.8597586206896551,P,290.0,533,0.35396459030151356,75.45,67.5,68.9,68.2,0.005794496721311476,67.03574642374011,67.38775124539639
783,FB220121C00300000,FB,249.32999999999998,0.8311,C,300.0,533,0.364187876739502,25.6,25.5,26.55,26.025,0.005794496721311476,27.253711492717144,27.20725259229232
1666,FB220121P00300000,FB,249.32999999999998,0.8311,P,300.0,533,0.3506992420959472,74.63,74.35,75.8,75.07499999999999,0.005794496721311476,73.80452204425586,74.13665462462426
784,FB220121C00305000,FB,249.32999999999998,0.8174754098360655,C,305.0,533,0.3635317553710938,25.4,24.05,25.2,24.625,0.005794496721311476,25.88227340153412,25.90187658065607
1667,FB220121P00305000,FB,249.32999999999998,0.8174754098360655,P,305.0,533,0.35033303482055655,82.9,77.9,79.5,78.7,0.005794496721311476,77.43808041767932,77.8527074877167
785,FB220121C00310000,FB,249.32999999999998,0.8042903225806451,C,310.0,533,0.3610293389892578,24.1,22.7,23.7,23.2,0.005794496721311476,24.356965800400175,24.403645893312913
1668,FB220121P00310000,FB,249.32999999999998,0.8042903225806451,P,310.0,533,0.3476932907104492,94.25,81.5,83.0,82.25,0.005794496721311476,80.87140523274385,81.30821199826367
786,FB220121C00315000,FB,249.32999999999998,0.7915238095238095,C,315.0,533,0.3597476135253906,21.0,21.4,22.4,21.9,0.005794496721311476,23.03513911554529,23.043700875904396
1669,FB220121P00315000,FB,249.32999999999998,0.7915238095238095,P,315.0,533,0.3471287211608886,82.45,85.15,86.8,85.975,0.005794496721311476,84.60725536654033,85.00857211307225
787,FB220121C00320000,FB,249.32999999999998,0.77915625,C,320.0,533,0.3597170962524414,21.19,20.25,21.3,20.775,0.005794496721311476,21.913776453689565,21.87817246285436
1670,FB220121P00320000,FB,249.32999999999998,0.77915625,P,320.0,533,0.34514509841918944,98.85,88.9,90.5,89.7,0.005794496721311476,88.2419447932383,88.71880582895679
788,FB220121C00325000,FB,249.32999999999998,0.7671692307692307,C,325.0,533,0.358755802154541,19.7,19.1,20.15,19.625,0.005794496721311476,20.740960948687572,20.77031889256285
1671,FB220121P00325000,FB,249.32999999999998,0.7671692307692307,P,325.0,533,0.3435124243164062,96.4,92.7,94.3,93.5,0.005794496721311476,91.9763202945013,92.50870700637606
789,FB220121C00330000,FB,249.32999999999998,0.7555454545454545,C,330.0,533,0.3568637312316894,18.81,18.0,18.95,18.475,0.005794496721311476,19.519014976912928,19.557011927705407
1672,FB220121P00330000,FB,249.32999999999998,0.7555454545454545,P,330.0,533,0.343207251586914,102.25,96.65,98.3,97.475,0.005794496721311476,95.91282063398518,96.44803848280809
790,FB220121C00335000,FB,249.32999999999998,0.7442686567164178,C,335.0,533,0.35585666122436516,18.2,16.95,17.9,17.424999999999997,0.005794496721311476,18.448118840127286,18.439551694165374
1673,FB220121P00335000,FB,249.32999999999998,0.7442686567164178,P,335.0,533,0.34148302566528316,105.35,100.55,102.2,101.375,0.005794496721311476,99.74873010363538,100.28104782652551
791,FB220121C00340000,FB,249.32999999999998,0.7333235294117647,C,340.0,533,0.3548343325805663,16.55,16.0,16.9,16.45,0.005794496721311476,17.42567293052236,17.406436482285976
1674,FB220121P00340000,FB,249.32999999999998,0.7333235294117647,P,340.0,533,0.340201300201416,109.75,104.55,106.2,105.375,0.005794496721311476,103.68544584196292,104.30619667996723
792,FB220121C00345000,FB,249.32999999999998,0.722695652173913,C,345.0,533,0.3543460562133788,15.45,15.05,16.0,15.525,0.005794496721311476,16.50745837483717,16.536023112605346
1675,FB220121P00345000,FB,249.32999999999998,0.722695652173913,P,345.0,533,0.3389043161010742,113.9,108.6,110.25,109.425,0.005794496721311476,107.67142708070037,108.33287427140982
793,FB220121C00350000,FB,249.32999999999998,0.7123714285714285,C,350.0,533,0.35388829711914055,15.3,14.5,15.15,14.825,0.005794496721311476,15.636755627886714,15.667986767210053
1676,FB220121P00350000,FB,249.32999999999998,0.7123714285714285,P,350.0,533,0.33814138427734375,120.15,112.7,114.4,113.55000000000001,0.005794496721311476,111.75987931709994,112.4193643853168
794,FB220121C00355000,FB,249.32999999999998,0.702338028169014,C,355.0,533,0.3530338134765625,14.7,13.45,14.3,13.875,0.005794496721311476,14.768480672138217,14.757559526510697
1677,FB220121P00355000,FB,249.32999999999998,0.702338028169014,P,355.0,533,0.336920693359375,116.7,116.9,118.55,117.725,0.005794496721311476,115.84829024576652,116.55024223167595
795,FB220121C00360000,FB,249.32999999999998,0.6925833333333333,C,360.0,533,0.3522403643798828,14.0,12.65,13.5,13.075,0.005794496721311476,13.948477783690528,13.923964266242876
1678,FB220121P00360000,FB,249.32999999999998,0.6925833333333333,P,360.0,533,0.3362798306274414,128.65,121.05,122.8,121.925,0.005794496721311476,120.03698391946722,120.81327317446456
796,FB220121C00365000,FB,249.32999999999998,0.6830958904109589,C,365.0,533,0.3521030366516113,12.8,11.95,12.8,12.375,0.005794496721311476,13.232027727367637,13.25157286808874
1679,FB220121P00365000,FB,249.32999999999998,0.6830958904109589,P,365.0,533,0.33576103698730464,130.9,125.35,127.1,126.225,0.005794496721311476,124.27743911844166,125.09196056281313
797,FB220121C00370000,FB,249.32999999999998,0.6738648648648649,C,370.0,533,0.35156898437499995,12.15,11.3,12.1,11.7,0.005794496721311476,12.513938523412762,12.541206113257099
1680,FB220121P00370000,FB,249.32999999999998,0.6738648648648649,P,370.0,533,0.33481500152587884,137.9,129.65,131.4,130.525,0.005794496721311476,128.51718775349224,129.33781322575325
798,FB220121C00375000,FB,249.32999999999998,0.6648799999999999,C,375.0,533,0.3506534661865234,7.5,10.55,11.4,10.975000000000001,0.005794496721311476,11.796578707407924,11.793474414981384
1681,FB220121P00375000,FB,249.32999999999998,0.6648799999999999,P,375.0,533,0.3340215524291992,142.55,134.0,135.75,134.875,0.005794496721311476,132.80872381556262,133.68548383549768
799,FB220121C00380000,FB,249.32999999999998,0.6561315789473684,C,380.0,533,0.350470362548828,9.9,10.0,10.8,10.4,0.005794496721311476,11.180950295706161,11.137823412985666
1682,FB220121P00380000,FB,249.32999999999998,0.6561315789473684,P,380.0,533,0.3339757765197754,145.9,138.35,140.2,139.27499999999998,0.005794496721311476,137.20023324833207,138.14842646485664
800,FB220121C00385000,FB,249.32999999999998,0.6476103896103895,C,385.0,533,0.35050087982177724,10.25,9.45,10.25,9.85,0.005794496721311476,10.615230915174294,10.619005807220185
1683,FB220121P00385000,FB,249.32999999999998,0.6476103896103895,P,385.0,533,0.3329534478759766,151.55,142.8,144.6,143.7,0.005794496721311476,141.54102300048336,142.5367744149803
801,FB220121C00390000,FB,249.32999999999998,0.6393076923076922,C,390.0,533,0.3501957070922851,9.7,8.95,9.7,9.325,0.005794496721311476,10.049575192785504,10.071617207590855
1684,FB220121P00390000,FB,249.32999999999998,0.6393076923076922,P,390.0,533,0.33280086151123045,153.15,147.25,149.1,148.175,0.005794496721311476,145.98590497455794,147.00245200820763
802,FB220121C00395000,FB,249.32999999999998,0.6312151898734176,C,395.0,533,0.34955484436035156,5.7,8.4,9.15,8.775,0.005794496721311476,9.484790774802825,9.49504925570365
803,FB220121C00400000,FB,249.32999999999998,0.6233249999999999,C,400.0,533,0.34981424118041987,8.45,8.0,8.7,8.35,0.005794496721311476,9.021890345959953,8.995521762896356
1685,FB220121P00400000,FB,249.32999999999998,0.6233249999999999,P,400.0,533,0.3320379296875,169.86,156.3,158.15,157.22500000000002,0.005794496721311476,154.92355233570137,156.06542197658206
804,FB220617C00110000,FB,249.32999999999998,2.2666363636363633,C,110.0,680,0.5216722637939453,148.0,142.0,146.2,144.1,0.006939168852459017,147.47744584629726,147.4601633834467
1686,FB220617P00110000,FB,249.32999999999998,2.2666363636363633,P,110.0,680,0.49066671447753907,4.5,3.05,5.75,4.4,0.006939168852459017,5.465985389178831,5.4882559930561925
805,FB220617C00115000,FB,249.32999999999998,2.168086956521739,C,115.0,680,0.5181322601318359,135.45,137.5,142.15,139.825,0.006939168852459017,143.45177674521557,143.45659602494734
1687,FB220617P00115000,FB,249.32999999999998,2.168086956521739,P,115.0,680,0.46680220703125,4.55,2.89,5.7,4.295,0.006939168852459017,5.407094204954111,5.431857162641573
806,FB220617C00120000,FB,249.32999999999998,2.07775,C,120.0,680,0.5025684509277344,119.4,133.2,137.55,135.375,0.006939168852459017,138.89223936061978,138.91044697206746
1688,FB220617P00120000,FB,249.32999999999998,2.07775,P,120.0,680,0.4497430514526367,4.89,4.45,5.9,5.175000000000001,0.006939168852459017,5.589839903458351,5.615572438020602
807,FB220617C00125000,FB,249.32999999999998,1.99464,C,125.0,680,1.0000000000000003e-05,120.97,120.45,123.65,122.05000000000001,0.006939168852459017,125.93557024877728,3.617613194042116e+293
1689,FB220617P00125000,FB,249.32999999999998,1.99464,P,125.0,680,0.47284462707519537,6.0,5.25,8.05,6.65,0.006939168852459017,7.660607391225458,7.6986505779063465
1690,FB220617P00130000,FB,249.32999999999998,1.9179230769230768,P,130.0,680,0.4792532543945312,8.53,5.4,9.6,7.5,0.006939168852459017,9.150588461506576,9.141119241205066
808,FB220617C00135000,FB,249.32999999999998,1.8468888888888888,C,135.0,680,0.48163360168457037,115.3,120.55,125.2,122.875,0.006939168852459017,126.61462898701664,126.63709851501949
1691,FB220617P00135000,FB,249.32999999999998,1.8468888888888888,P,135.0,680,0.46252978881835943,8.27,5.95,9.9,7.925000000000001,0.006939168852459017,9.428477514827744,9.443282296003758
809,FB220617C00140000,FB,249.32999999999998,1.7809285714285714,C,140.0,680,0.47913118530273435,121.5,116.8,121.45,119.125,0.006939168852459017,122.878703744865,122.88421390463753
1692,FB220617P00145000,FB,249.32999999999998,1.7195172413793103,P,145.0,680,0.47482824981689453,13.5,8.9,13.5,11.2,0.006939168852459017,12.898658507290694,12.91473209964442
810,FB220617C00150000,FB,249.32999999999998,1.6622,C,150.0,680,0.45325253784179687,115.03,108.9,112.65,110.775,0.006939168852459017,114.13763762928693,114.13867520459318
1693,FB220617P00150000,FB,249.32999999999998,1.6622,P,150.0,680,0.44339545867919916,9.5,9.55,12.8,11.175,0.006939168852459017,12.196101821881413,12.207387989353444
811,FB220617C00155000,FB,249.32999999999998,1.6085806451612903,C,155.0,680,0.44766787689208976,101.81,104.95,108.8,106.875,0.006939168852459017,110.30060580259146,110.33274480389395
1694,FB220617P00155000,FB,249.32999999999998,1.6085806451612903,P,155.0,680,0.41596043029785157,10.64,10.15,12.3,11.225000000000001,0.006939168852459017,11.689572027810712,11.707024740368439
812,FB220617C00160000,FB,249.32999999999998,1.5583125,C,160.0,680,0.44336494140625,97.84,101.3,105.1,103.19999999999999,0.006939168852459017,106.60983664597047,106.60860958056175
1695,FB220617P00160000,FB,249.32999999999998,1.5583125,P,160.0,680,0.4223995748901367,11.74,11.3,14.3,12.8,0.006939168852459017,13.615914858815245,13.692041600024226
813,FB220617C00165000,FB,249.32999999999998,1.511090909090909,C,165.0,680,0.43778028045654294,94.25,97.9,101.35,99.625,0.006939168852459017,102.8715371424694,102.85611300911403
1696,FB220617P00165000,FB,249.32999999999998,1.511090909090909,P,165.0,680,0.4177914666748046,14.95,13.5,15.55,14.525,0.006939168852459017,14.811149265789588,14.847340112777003
814,FB220617C00170000,FB,249.32999999999998,1.4666470588235294,C,170.0,680,0.4390467472839356,90.8,94.0,98.25,96.125,0.006939168852459017,99.76564177401168,99.80524802219377
1697,FB220617P00170000,FB,249.32999999999998,1.4666470588235294,P,170.0,680,0.4148312911987304,14.5,14.0,17.0,15.5,0.006939168852459017,16.200080952027868,16.26933772731255
815,FB220617C00175000,FB,249.32999999999998,1.424742857142857,C,175.0,680,0.4282283740234375,82.22,90.5,94.15,92.325,0.006939168852459017,95.68150093163314,95.703336678712
1698,FB220617P00175000,FB,249.32999999999998,1.424742857142857,P,175.0,680,0.4122068057250976,15.42,15.35,18.55,16.95,0.006939168852459017,17.687691963563097,17.790253206429735
816,FB220617C00180000,FB,249.32999999999998,1.3851666666666667,C,180.0,680,0.42838096038818363,78.97,87.15,91.1,89.125,0.006939168852459017,92.6246362717064,92.59161795752816
1699,FB220617P00180000,FB,249.32999999999998,1.3851666666666667,P,180.0,680,0.41571629211425776,18.6,17.75,20.75,19.25,0.006939168852459017,19.811206073741303,19.853662523707193
817,FB220617C00185000,FB,249.32999999999998,1.3477297297297297,C,185.0,680,0.44835451553344724,76.0,86.1,90.1,88.1,0.006939168852459017,91.58205400912037,91.62956719350846
1700,FB220617P00185000,FB,249.32999999999998,1.3477297297297297,P,185.0,680,0.4097959411621094,23.0,19.5,22.15,20.825,0.006939168852459017,21.150327304901367,21.249619134876394
818,FB220617C00190000,FB,249.32999999999998,1.3122631578947368,C,190.0,680,0.4186306916809082,83.0,80.6,84.25,82.425,0.006939168852459017,85.77631985040054,85.81511552293897
1701,FB220617P00190000,FB,249.32999999999998,1.3122631578947368,P,190.0,680,0.40192248474121095,21.98,20.35,23.4,21.875,0.006939168852459017,22.343443305408414,22.478225258887335
819,FB220617C00195000,FB,249.32999999999998,1.2786153846153845,C,195.0,680,0.41747103530883783,80.25,77.3,81.3,79.3,0.006939168852459017,82.81732439706724,82.7790112669469
1702,FB220617P00195000,FB,249.32999999999998,1.2786153846153845,P,195.0,680,0.40418076293945315,26.76,21.95,25.75,23.85,0.006939168852459017,24.612239285201227,24.708878161398086
820,FB220617C00200000,FB,249.32999999999998,1.2466499999999998,C,200.0,680,0.4132443930053711,78.4,74.1,78.1,76.1,0.006939168852459017,79.61076367674337,79.63204195545387
1703,FB220617P00200000,FB,249.32999999999998,1.2466499999999998,P,200.0,680,0.3957579956054688,25.25,24.4,27.05,25.725,0.006939168852459017,25.85215126281122,25.95200091500862
821,FB220617C00210000,FB,249.32999999999998,1.1872857142857143,C,210.0,680,0.4124051679992676,73.35,68.05,72.75,70.4,0.006939168852459017,74.23376452534973,74.23327568237511
1704,FB220617P00210000,FB,249.32999999999998,1.1872857142857143,P,210.0,680,0.3919280778503417,26.6,27.75,31.25,29.5,0.006939168852459017,29.89943749640075,30.060489429263907
822,FB220617C00215000,FB,249.32999999999998,1.159674418604651,C,215.0,680,0.4055845574951171,69.32,65.55,69.45,67.5,0.006939168852459017,70.92744687646814,70.91174542846821
1705,FB220617P00215000,FB,249.32999999999998,1.159674418604651,P,215.0,680,0.39157712921142573,29.5,30.85,33.65,32.25,0.006939168852459017,32.21753480869859,32.328066663164776
823,FB220617C00220000,FB,249.32999999999998,1.1333181818181817,C,220.0,680,0.40086963882446286,66.02,62.8,66.45,64.625,0.006939168852459017,67.91532457123876,67.96605195258681
1706,FB220617P00220000,FB,249.32999999999998,1.1333181818181817,P,220.0,680,0.38385625915527344,31.3,31.85,35.25,33.55,0.006939168852459017,33.747714476232616,33.94782326605791
824,FB220617C00225000,FB,249.32999999999998,1.1081333333333332,C,225.0,680,0.39772635971069337,64.7,60.75,63.7,62.225,0.006939168852459017,65.15031554419298,65.19527696945705
1707,FB220617P00225000,FB,249.32999999999998,1.1081333333333332,P,225.0,680,0.38841859146118163,40.85,35.35,38.4,36.875,0.006939168852459017,36.8061382358014,37.030204094165576
825,FB220617C00230000,FB,249.32999999999998,1.0840434782608694,C,230.0,680,0.4012816220092773,60.0,58.4,61.85,60.125,0.006939168852459017,63.27472655048442,63.230805631155825
1708,FB220617P00230000,FB,249.32999999999998,1.0840434782608694,P,230.0,680,0.38089608367919914,36.22,36.95,40.15,38.55,0.006939168852459017,38.4807457026682,38.65350992090203
826,FB220617C00235000,FB,249.32999999999998,1.0609787234042551,C,235.0,680,0.3918365260314941,59.2,55.45,58.45,56.95,0.006939168852459017,59.86578611508281,59.886600720693565
1709,FB220617P00235000,FB,249.32999999999998,1.0609787234042551,P,235.0,680,0.37772228729248036,46.12,38.95,42.5,40.725,0.006939168852459017,40.748354234398604,40.97155534115846
827,FB220617C00240000,FB,249.32999999999998,1.038875,C,240.0,680,0.38947143737792966,56.1,53.2,56.0,54.6,0.006939168852459017,57.39595672540355,57.45635339460024
1710,FB220617P00240000,FB,249.32999999999998,1.038875,P,240.0,680,0.37557081954956056,43.5,42.1,45.05,43.575,0.006939168852459017,43.21372452751204,43.49793422317166
828,FB220617C00245000,FB,249.32999999999998,1.017673469387755,C,245.0,680,0.3846497082519531,53.77,50.75,53.3,52.025,0.006939168852459017,54.67678286042107,54.702632360482454
1711,FB220617P00245000,FB,249.32999999999998,1.017673469387755,P,245.0,680,0.37363297271728513,52.45,44.85,47.7,46.275000000000006,0.006939168852459017,45.77772289243667,46.04953198835916
829,FB220617C00250000,FB,249.32999999999998,0.99732,C,250.0,680,0.38660281372070304,51.4,49.5,51.55,50.525,0.006939168852459017,52.9007233683146,52.853704800346144
1712,FB220617P00250000,FB,249.32999999999998,0.99732,P,250.0,680,0.3730378858947754,45.88,47.8,50.6,49.2,0.006939168852459017,48.588214153827636,48.81618744770757
830,FB220617C00255000,FB,249.32999999999998,0.9777647058823529,C,255.0,680,0.3841919491577148,48.5,46.55,49.3,47.925,0.006939168852459017,50.62760107081654,50.66969187634372
1713,FB220617P00255000,FB,249.32999999999998,0.9777647058823529,P,255.0,680,0.3685060708618164,60.21,50.35,53.05,51.7,0.006939168852459017,50.95221560749967,51.28470667701533
831,FB220617C00260000,FB,249.32999999999998,0.9589615384615384,C,260.0,680,0.3790497886657715,46.41,44.3,46.75,45.525,0.006939168852459017,48.05613679159808,48.11490438133398
1714,FB220617P00260000,FB,249.32999999999998,0.9589615384615384,P,260.0,680,0.36760581130981446,56.9,53.6,56.05,54.825,0.006939168852459017,53.86298014576376,54.22864857105604
832,FB220617C00265000,FB,249.32999999999998,0.9408679245283018,C,265.0,680,0.380514617767334,45.0,42.35,45.15,43.75,0.006939168852459017,46.42843596549608,46.43500921952688
1715,FB220617P00265000,FB,249.32999999999998,0.9408679245283018,P,265.0,680,0.3639437385559083,58.9,56.45,58.75,57.6,0.006939168852459017,56.47331154260716,56.803104883886654
833,FB220617C00270000,FB,249.32999999999998,0.9234444444444444,C,270.0,680,0.3799958241271973,41.3,40.8,43.35,42.075,0.006939168852459017,44.60332868070189,44.57718256350399
1716,FB220617P00270000,FB,249.32999999999998,0.9234444444444444,P,270.0,680,0.3668276208496094,60.24,59.55,62.4,60.974999999999994,0.006939168852459017,60.03118504537598,60.38742317120713
834,FB220617C00275000,FB,249.32999999999998,0.9066545454545454,C,275.0,680,0.3778901322937011,40.05,38.9,41.4,40.15,0.006939168852459017,42.62827293923621,42.67692211716995
1717,FB220617P00275000,FB,249.32999999999998,0.9066545454545454,P,275.0,680,0.3592288198852539,65.4,62.65,64.7,63.675,0.006939168852459017,62.241069799812394,62.68508267062597
835,FB220617C00280000,FB,249.32999999999998,0.8904642857142857,C,280.0,680,0.37569288864135747,39.4,36.5,39.5,38.0,0.006939168852459017,40.70235335148355,40.75844947570921
1718,FB220617P00280000,FB,249.32999999999998,0.8904642857142857,P,280.0,680,0.35854218124389653,73.55,65.75,68.0,66.875,0.006939168852459017,65.44976229472833,65.90971275339736
836,FB220617C00285000,FB,249.32999999999998,0.8748421052631579,C,285.0,680,0.37267167861938477,37.65,35.05,37.55,36.3,0.006939168852459017,38.72514919622198,38.72062632006185
1719,FB220617P00285000,FB,249.32999999999998,0.8748421052631579,P,285.0,680,0.39052428329467775,77.0,72.65,75.8,74.225,0.006939168852459017,73.15719796752171,73.61825986544952
837,FB220617C00290000,FB,249.32999999999998,0.8597586206896551,C,290.0,680,0.3688417608642578,35.8,32.95,35.55,34.25,0.006939168852459017,36.69784821422466,36.68493121207132
1720,FB220617P00290000,FB,249.32999999999998,0.8597586206896551,P,290.0,680,0.35610079940795897,76.4,72.25,74.65,73.45,0.006939168852459017,71.91403641911356,72.41025385616958
838,FB220617C00295000,FB,249.32999999999998,0.845186440677966,C,295.0,680,0.3686281399536133,31.4,31.65,34.1,32.875,0.006939168852459017,35.220232883496294,35.26895341714112
1721,FB220617P00295000,FB,249.32999999999998,0.845186440677966,P,295.0,680,0.3628908926391602,79.7,75.5,79.15,77.325,0.006939168852459017,76.32363080902579,76.88486460604899
839,FB220617C00300000,FB,249.32999999999998,0.8311,C,300.0,680,0.36725486267089846,32.47,30.4,32.55,31.474999999999998,0.006939168852459017,33.642649832289365,33.6946361355221
1722,FB220617P00300000,FB,249.32999999999998,0.8311,P,300.0,680,0.36002226898193357,80.1,78.0,82.4,80.2,0.006939168852459017,79.48209838160355,80.06839752506238
840,FB220617C00305000,FB,249.32999999999998,0.8174754098360655,C,305.0,680,0.3643404631042481,29.92,29.3,30.85,30.075000000000003,0.006939168852459017,31.913641517871824,31.905037156132376
1723,FB220617P00305000,FB,249.32999999999998,0.8174754098360655,P,305.0,680,0.35930511306762697,88.7,81.5,86.0,83.75,0.006939168852459017,82.98861976945494,83.54689136820194
841,FB220617C00310000,FB,249.32999999999998,0.8042903225806451,C,310.0,680,0.3639895144653321,28.63,27.35,29.55,28.450000000000003,0.006939168852459017,30.58481676778662,30.561338172905923
1724,FB220617P00310000,FB,249.32999999999998,0.8042903225806451,P,310.0,680,0.3487766539001465,92.7,85.65,88.35,87.0,0.006939168852459017,85.24013625486756,85.8877241871785
